day,start_date,end_date,start_hour,end_hour,start_minute,end_minute,location_type,building,building_name,room_number,room_name,course_number,course_name,room_id
2,2019-04-23,2019-04-26,13,16,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7529B,Science Curriculum & Methodology B,73
5,2019-04-23,2019-04-26,13,16,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7529B,Science Curriculum & Methodology B,73
2,2019-04-23,2019-04-26,9,12,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7529B,Science Curriculum & Methodology B,73
5,2019-04-23,2019-04-26,9,12,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7529B,Science Curriculum & Methodology B,73
2,2019-01-29,2019-02-01,13,16,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7531A,Physics Curriculum & Methodology A,73
3,2019-01-29,2019-02-01,13,16,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7531A,Physics Curriculum & Methodology A,73
4,2019-01-29,2019-02-01,13,16,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7531A,Physics Curriculum & Methodology A,73
5,2019-01-29,2019-02-01,13,16,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7531A,Physics Curriculum & Methodology A,73
2,2019-01-29,2019-02-01,9,12,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7531A,Physics Curriculum & Methodology A,73
3,2019-01-29,2019-02-01,9,12,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7531A,Physics Curriculum & Methodology A,73
4,2019-01-29,2019-02-01,9,12,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7531A,Physics Curriculum & Methodology A,73
5,2019-01-29,2019-02-01,9,12,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7531A,Physics Curriculum & Methodology A,73
2,2019-04-23,2019-04-26,13,16,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7531B,Physics Curriculum & Methodology B,73
5,2019-04-23,2019-04-26,13,16,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7531B,Physics Curriculum & Methodology B,73
2,2019-04-23,2019-04-26,9,12,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7531B,Physics Curriculum & Methodology B,73
5,2019-04-23,2019-04-26,9,12,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7531B,Physics Curriculum & Methodology B,73
2,2019-01-29,2019-02-01,13,16,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7532A,Senior English Curriculum & Methodology A,73
3,2019-01-29,2019-02-01,13,16,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7532A,Senior English Curriculum & Methodology A,73
4,2019-01-29,2019-02-01,13,16,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7532A,Senior English Curriculum & Methodology A,73
5,2019-01-29,2019-02-01,13,16,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7532A,Senior English Curriculum & Methodology A,73
2,2019-01-29,2019-02-01,9,12,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7532A,Senior English Curriculum & Methodology A,73
3,2019-01-29,2019-02-01,9,12,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7532A,Senior English Curriculum & Methodology A,73
4,2019-01-29,2019-02-01,9,12,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7532A,Senior English Curriculum & Methodology A,73
5,2019-01-29,2019-02-01,9,12,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7532A,Senior English Curriculum & Methodology A,73
2,2019-04-23,2019-04-26,13,16,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7532B,Senior English Curriculum & Methodology B,73
5,2019-04-23,2019-04-26,13,16,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7532B,Senior English Curriculum & Methodology B,73
2,2019-04-23,2019-04-26,9,12,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7532B,Senior English Curriculum & Methodology B,73
5,2019-04-23,2019-04-26,9,12,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7532B,Senior English Curriculum & Methodology B,73
2,2019-01-29,2019-02-01,13,16,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7533A,Senior Mathematics Curriculum & Methodology A,73
3,2019-01-29,2019-02-01,13,16,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7533A,Senior Mathematics Curriculum & Methodology A,73
4,2019-01-29,2019-02-01,13,16,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7533A,Senior Mathematics Curriculum & Methodology A,73
5,2019-01-29,2019-02-01,13,16,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7533A,Senior Mathematics Curriculum & Methodology A,73
2,2019-01-29,2019-02-01,9,12,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7533A,Senior Mathematics Curriculum & Methodology A,73
3,2019-01-29,2019-02-01,9,12,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7533A,Senior Mathematics Curriculum & Methodology A,73
4,2019-01-29,2019-02-01,9,12,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7533A,Senior Mathematics Curriculum & Methodology A,73
5,2019-01-29,2019-02-01,9,12,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7533A,Senior Mathematics Curriculum & Methodology A,73
2,2019-04-23,2019-04-26,13,16,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7533B,Senior Mathematics Curriculum & Methodology B,73
5,2019-04-23,2019-04-26,13,16,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7533B,Senior Mathematics Curriculum & Methodology B,73
2,2019-04-23,2019-04-26,9,12,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7533B,Senior Mathematics Curriculum & Methodology B,73
5,2019-04-23,2019-04-26,9,12,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,EDUC 7533B,Senior Mathematics Curriculum & Methodology B,73
